Vibration_Amplitude,RMS_Vibration,Vibration_Frequency,Surface_Temperature,Exhaust_Temperature,Acoustic_dB,Acoustic_Frequency,Intake_Pressure,Exhaust_Pressure,Frequency_Band_Energy,Amplitude_Mean,Engine_Condition
1.372807506054982,-1.6526383772131532,-0.7827743959837784,-0.17976933447149887,-1.5824905377514675,0.9992124596909807,1.3377299566684229,1.2589921538462547,0.14359696901463734,0.10729430230588384,-1.4551909286221505,0
-1.265018105808723,1.4435510084879317,0.2466340035714911,-0.5926779230645806,0.27976746861772905,1.235552544155201,-0.6113808782889751,-1.3319034456386962,0.28962056261780533,0.8154257473794851,1.4592925656591451,2
-1.2801954278921197,1.5888266842035839,-1.2671321383610035,0.026798251259149083,-1.717325344699972,1.4166089954977563,-0.8319781093955383,-0.012356008587503868,0.20789915136338488,-0.2630712610998866,0.49502360863217215,0
1.2783871273937448,1.3984462458369913,0.8468883420705345,-0.6384843786808987,0.6056593554543401,0.6561281806490864,-1.2312172335386524,1.45231583972943,0.06684036567236074,-1.2874455708917902,0.40194361416850394,0
-0.11638648030763438,0.8182651770810674,-0.11587012685846829,-1.639991765184542,0.7113579653475534,1.5110878815807616,-0.33557723342031437,-0.6861743908976266,-0.5264921608746083,0.08789860614572396,0.9218706277093763,0
0.45057973734236845,-0.777650735464863,-1.53448418930474,1.650968539955229,-0.7974645218603124,-0.5345888609990511,-1.3837416538437974,0.40788796743215583,-0.985387454260794,0.1379170008862347,0.22603150923510332,0
0.6749097770174473,0.5199039463356921,1.015273962929553,1.6509474875584529,0.6208717799720934,0.31476756648804044,-0.33984964035220433,-0.9156829427773217,-1.4879386749959966,1.2590034149309368,-0.6771480144830493,0
0.5871293528725956,-0.020605150558289646,-1.0726928903821233,-0.5867983989237202,1.3444927957857868,1.3047383833944495,-1.0642860880881648,0.8328715314474481,1.686677258736069,1.3581702021060509,-0.8729628956576353,1
1.1042866612885491,0.09911082413639297,0.9690803180398908,-0.01872355851659648,0.8664722033681551,1.0616306246276042,-1.3853783221812543,0.6048442444241402,-0.2032419777004528,-1.478934421871249,0.5134957779370632,0
-0.8990941139000984,-0.596151076735444,0.5467245627313955,-0.34444124984022845,0.18948312038363183,-1.1535066087225392,0.02590076107152313,0.4294349259889455,-0.3380689096926616,1.1539704854524109,-0.6135422132410607,0
-1.1968820786954355,-1.7240250286508843,1.7189134021510235,0.1518239949368086,1.295635378575913,-0.6575994912572835,0.304181667352959,-1.1059488091597582,0.5798186647843734,0.2744949155675355,-0.05542986871051484,0
-0.03439783724716222,0.6393778516514115,-1.710399265784384,-1.2261523537486116,0.1242543197512333,0.7810583462738481,-1.1434825472933894,0.07344744563227373,1.602432681840636,-1.1479829124092764,0.30381320121430855,0
-0.01576789768376036,-0.16466851356840456,0.018800645403509144,-1.6195399973387745,1.2734925202573415,-0.30237301061306177,0.6481838363687201,0.17362947822527006,-0.714437847741683,-1.702360595186901,1.4386209258219815,0
0.6050472114405607,-0.24595978185604989,1.4630956837870417,-1.1928945564254272,0.4080070316186265,1.0767227501344805,-1.4882731165441025,0.9552323774851732,-0.0030074676777517616,-0.9794126312918825,1.1311599891829893,0
-1.6516601475147523,-0.12598798987242293,-0.5314470503544041,0.5278591204665546,1.6898876563962322,-0.560710951147956,-1.1305315656808521,1.4148316568604284,0.00516944015212091,0.9506765435497904,1.6775311610716683,1
-0.7532159028260564,-1.0744394442956045,1.2136487928041306,-1.221656870601062,0.4255884686656409,1.075662190694101,-1.316310071836906,-1.623812572575379,0.24235451619019388,-0.2573791132171182,-0.26133874955764425,0
-0.5996653249501703,0.8270567708837506,0.4147853675799366,-0.20472007804680095,-0.38425211966128314,0.24973953733722212,-1.4891010689283164,0.44355229608355606,-0.837328130115652,-0.7521776041500867,0.012383255273649125,0
1.5989787698037854,-1.38265797910572,0.4904490108504408,1.4973020788071394,0.14654681310329115,-0.6525953096045061,0.012588195439513178,0.7494497472007065,-1.480789141011487,0.03267078467056405,0.6168356952293977,1
0.631618299039305,-0.8552791083999257,-0.2702186035589725,1.0139707166687761,-0.6225031332050014,1.703705548398326,-0.8314107990850023,-0.15768656518238422,0.5264048532571596,-1.7212036124751415,-1.2177845120545665,1
-1.6683519206593718,-0.6606895003502954,0.38615601850995934,1.711960438523429,0.1909435337618588,1.5840459634083957,-0.7915762981382117,-1.5495153371726753,-1.2030670676947743,0.5615189450074908,0.6335351716240069,1
1.3185366492079824,-0.47196548271434435,-1.408325847593806,1.4602720353306986,1.2514782571900724,1.287243045787403,1.1415756605601022,0.6444407361243029,1.241949105764603,-0.3492857337797377,-1.1797007769059775,2
0.09047202514285127,-1.3685044953854826,1.6455445646917461,0.09290019752014331,-0.5775829017635883,-1.7415063960306165,-0.10635038652266905,-0.41749767051335396,-1.479570634955601,1.4075765083693397,0.7132586636595194,0
-0.4804565869502716,0.7174138665973336,-0.9819379787697136,-0.4718169324603402,-1.3766936607803832,0.30232782985607265,-0.6907174908566206,0.1589914701643521,-0.5936774583914697,-0.3745507199327505,-1.6931969656672137,0
0.3413956736782883,0.29469613826114077,1.3073662904812953,-0.9343487938541364,0.5588239575995907,0.5727894707176678,-0.5822804517083567,-1.6083443677173226,-0.6434180671525396,-1.3893434332992722,-0.8624519830296753,0
-0.46066141005378564,-1.0789503126804272,-0.9118440545729605,0.05465598783126765,-1.2737216916773335,1.599869611405447,1.2448251246592943,1.2283872791688077,0.82514697142276,1.2774283779585034,0.5836149678494076,0
0.9309026362101389,1.4128720336287521,-0.9676309324865814,-0.3456908593721384,-0.5636978719216199,0.3783250230954807,-1.4811528905972602,-1.7146666506944293,0.4580813050454684,1.4987368059157238,1.7257382139251716,1
-1.6296458259989146,-1.2039146634160396,-1.71152695642876,-0.9850961554987736,-1.1295946621239898,0.7727871850580027,0.2548296622889103,0.5292486410373777,1.2413187328073145,-1.2415236332082495,0.7003631002299758,1
1.3905175647466113,0.7196766616599687,-0.2247128870177322,-1.6972327462629495,0.7652689571508225,-0.028710019448138068,1.4030764244714666,1.127227730304694,-0.7771343381847117,-1.2702533652277546,-0.8851448088358286,2
1.3644755714558428,0.7053691510506898,-0.14100460571569615,1.1457748516948134,-0.9704702333621285,-1.3045112565791128,-0.644526769314653,-0.5547452513055321,-0.5633551300151413,-0.8487644673040149,-1.3393004355844675,0
-0.9839569825561013,-1.4942046330536796,1.189172943371134,0.022287731639866457,1.5143828142691902,-0.3281409612840187,1.358952842026255,0.27792693049589545,-0.5799077752455727,-0.934574059302774,0.7099696050279163,0
0.004630339425499393,-1.0048772856179367,-1.4700098742209902,-1.3006125112328075,1.0969653072580374,-0.3436018360408057,1.517675441272484,-1.2143002033122003,-1.1375611212019463,0.6945528172387689,0.5656516359646103,0
1.5664922117495663,1.141482233142566,-0.18735092455810917,0.49982106736223264,1.2953662688096474,-0.2747192292510923,1.185827623122622,-0.9185197990137116,-1.1866582068326985,1.6737795255717152,-0.9299136261389885,0
0.23544399016473463,0.9613206240408165,-1.1481061723613761,-0.789638193126432,1.0294359503263544,0.41788953327027206,1.7048686831297182,0.06940528481641017,-1.2196179329310313,-0.5275118808301947,-1.0616303865470897,0
-0.4299768803356015,-1.5776374187166355,0.9174809921901353,-0.32166778481898706,-1.0292570245326387,1.09605240764659,-0.5514655339578208,0.17713556592985885,-0.9399652758155697,-0.5947550348972276,-1.5039659557162133,2
1.6933239204862478,0.7379572395933478,0.25995957021272265,1.6749134411793047,-1.3174305916391427,-1.0871849666318343,-0.18172534298796417,-0.7445122379695737,-0.3720170160219043,1.3802912475095477,1.4687145147591085,0
1.394385694967575,0.8224820835919292,0.6435556908891089,0.474764382164438,-1.4409166248653196,1.1546780773729908,0.5347329856208014,1.114338987646088,0.7288583019394042,-0.6358106112046644,-0.9987014449132431,1
-0.08828303975400248,-0.06579777338013691,0.9375770344345508,0.012758511556958861,-1.2393955418267948,0.5289129843203169,0.6725793980625718,1.643635222927868,-0.25415181512623786,-0.593073534435145,0.5323896909381626,1
0.9524159432131585,1.6060098064539132,-1.5926144055892488,-0.8958063128288324,0.605597472090078,1.0378155420764075,0.4336210798299555,-0.03305290405198814,0.19911162983191125,1.1450385362239892,0.3488565018285436,0
-0.24850147932995967,-0.8572911563153254,-1.3102056888632354,0.9690553150741638,-0.08049679611505711,-1.4301261176596134,-0.28863168683891943,0.07946297135192322,-1.2119162498358924,-0.2923263843179351,1.1935159151017474,0
0.7510496657976203,0.3047157188686779,1.2735827013763439,-0.5143522245231603,1.6178845523129997,1.283211986448788,0.024342891654819083,1.3343186685884825,1.5732194004435278,-1.3004246343541235,0.4586404902294237,0
-0.6286569614337407,0.43519024558537883,-0.8159739117681145,1.4273033576678824,0.17444713109874754,-0.4670055587108896,-1.453367776338319,1.4130609248751318,-0.7762013010067049,1.51981705634615,1.670222782361607,0
0.1646179853400424,0.48394364481419483,1.418466297378099,0.4932895867334867,-1.598283397959689,-0.5155066807238367,0.8924649649118919,-0.5950787075381412,0.6260994736880819,-0.9678031874485983,0.7409290589451787,1
0.8251874619676558,0.16737072239025388,-1.0133861385157463,0.5808451434501452,1.4906370975837462,-0.6705644851008741,0.11085334747409215,-1.5152725703946033,1.5829489421190177,-0.2261951233369758,1.3106437293618767,1
0.8277200853721232,-0.6559188219967748,-1.487456350568388,0.25760984308395846,0.9681149912111726,0.04741065591590548,0.22127552223451802,0.8891011820206186,0.30433120434134,0.6917118070506209,1.04294594516867,0
0.7460827303161588,1.0725319177387793,0.7707321840199465,0.5906928128293712,-1.1630212987413693,1.2122882446777674,1.5586964431585026,-0.047292992299503574,-0.774589278422509,0.8068356502414401,0.04818257829311048,0
0.5936815698462912,0.7299036952908932,0.8161040447584124,-1.4624513954721043,-1.0835629786490442,-1.1892832177408517,1.1488176245002628,1.3236365177159681,1.3493295838820414,0.914832449765336,1.5100190029187777,1
0.9181657225717877,0.09610314464065353,0.07528192846342766,-0.15509309188393383,-0.7983833590295851,-0.7693357187859391,0.3296873063447495,0.0969583303382895,0.6916410698215105,1.733400151131629,-0.9678744632282162,0
-0.4983748317331442,-1.137369769337836,-0.4239743214119796,0.5135891938111199,0.2033357661476465,1.1753395365707933,-0.2924326834647598,-0.21497182028280712,-0.596156677132341,-0.4522905521390486,0.9268775130492725,0
0.37025618673808,-0.3933196049137871,0.2512357312841377,-1.5277689820065268,-1.2577638231877803,0.07409608656516288,-0.48991472711831363,-1.560017936204418,0.41252040200271317,1.0001119696302372,1.4105448935819425,1
-0.06161891923333355,-1.3232085377039098,0.5662075634248217,-0.42510289902042847,0.7117635753759821,-0.8233804803895933,1.0571134536025508,-0.0035320457012413724,-1.4309644105421142,0.493712579110149,0.991148369451583,0
-1.5005948856290308,-0.6925723858500393,0.4867767397892344,-0.3351986787059128,1.5831827933771319,-1.1288874437957428,1.5877329735435275,-1.0171107167034137,-1.5059263118782453,0.2258277544149564,-0.818210624403439,0
-1.4508853918961409,1.3025266223333634,-0.2213676944092821,-1.3914173397602458,0.7788944185791977,-1.5083122636176538,0.6481590540328975,-0.13946838239866427,-1.5471832757989472,-0.7529444254365023,1.485822778499566,0
1.1590608040679784,0.8090070250171638,0.6912374092938345,1.7143857339726312,-0.29524372671047666,-0.4194530265760537,-0.9267877321850303,-0.16263244490533768,1.3486380390471526,0.8434838222326919,-0.29836163976757135,1
1.132443532347223,1.4474190513388927,0.2899191995018215,1.3455094216971077,-0.033324431529574726,0.11948658703407798,-0.6082319366794688,-0.7505887954608456,-1.6207163524959478,0.59174879221581,0.23187536384595042,2
0.9073832112244816,-0.6732758430361916,-1.3901627041935443,-1.1788519434003735,1.506324961851922,0.8109138976003853,-0.9559187283177688,0.8859989467613607,-0.552806471494083,-0.7687924616146886,1.5694580422792264,0
0.3034094579474761,-0.7843968125314519,-0.011466912301702718,0.2824663463604376,-1.5541101487103866,0.07010535154120259,-1.4910200084196885,0.4318148468866781,-0.9959242461405756,-1.4512548284358777,-1.7072212781706855,0
0.5558232570432582,1.631241731141529,0.5933343537898851,-0.7896497344602122,1.6473463726362874,-0.9085608671998733,-1.0915612864967041,1.7275577755195524,0.9495302891052758,-1.6451143964697506,-0.12177036017308904,0
-1.572511839984391,1.3883005809941027,-1.5874759517490546,1.1752713770883558,0.7142912851300801,-0.05918954936470636,0.8145542287602365,-0.3284347829618859,0.08433163127705284,-1.075956418351292,-1.1363418975181523,1
-0.5951719525027707,-0.6106232915639733,1.1629654932601614,-1.1548590118125388,0.1700515208154776,0.22122437172861395,-0.5381288476711877,0.4269727030497645,1.2668926183432105,-1.4496323981351367,1.2309122819496419,1
0.07156296709949604,1.6604532686517794,1.556170425254101,0.9384508200536456,-0.6332650663320101,-0.7319336479655861,0.09839737622443065,0.0701233535955124,-0.2624245101118465,-0.727153699490793,0.915610488163298,1
0.20587062135711454,-1.72749551996916,0.4801769807673304,0.5133247964326754,1.272584167096561,-1.0396277680020514,-0.22004222471755885,0.4172262037333673,0.8603758759608654,0.5653227202648268,0.03367114003276009,0
0.3118699559699175,0.9414789771223699,0.6820742437104291,1.5952672354866433,1.7108825850543723,-1.6024976806215934,-0.6950079033725068,0.4664837887985628,0.5988804172207332,0.36175404823410545,0.22309242093801587,0
-0.19510573680531723,0.3602066339749844,1.0177383496366963,-1.6668652653469744,0.6583582283053125,0.23178248271453733,-1.2340879150074722,0.7401367665953991,-1.0681100528310399,1.3312860457651898,1.6541851451953866,0
1.177731203839519,-0.7968235427491289,-1.2475663397244594,-0.08316520348619874,0.3232770471041457,-1.6357191411822682,-0.3922518606222081,-0.1677469103591219,-1.6361797329437138,-1.7035722979179024,-0.7422647307591069,1
-0.3649239685185015,-0.8132583751838448,1.459878060516156,-0.9868989665414232,0.9451735523248708,0.34600865350547266,-0.14385950475556408,1.4504968807865293,-1.285013975706284,0.8362917748982831,1.4407544821321707,2
